10000, 1
Picasso, Femme nue assise (1910).jpeg
4915, 75252.0703125, 214205.453125
4916, 65366.34765625, 192300.3125
4917, 73568.5859375, 147432.828125
4918, 76153.7890625, 193974.0
4919, 58484.17578125, 196911.09375
4920, 73935.421875, 143520.03125
4921, 54907.5625, 108170.0
4922, 80501.1484375, 354326.96875
4923, 72773.625, 177650.3125
4924, 83918.078125, 288796.125
4925, 67830.5546875, 196361.8125
4926, 65950.4609375, 176619.953125
4927, 73534.0859375, 218918.734375
4928, 68623.5390625, 164892.359375
4929, 76684.984375, 219522.046875
4930, 87933.2734375, 373649.46875
4931, 72175.9375, 210289.390625
4932, 69212.625, 145356.875
4933, 155202.125, 221495.765625
4934, 72417.7734375, 133711.234375
4935, 85051.2890625, 298472.6875
4936, 65797.296875, 150118.703125
4937, 63399.21875, 153536.328125
4938, 63568.9140625, 169289.15625
4939, 58707.3828125, 163904.234375
4940, 57100.09765625, 132454.734375
4941, 69177.3984375, 221794.21875
4942, 66733.0625, 249705.9375
4943, 63048.82421875, 207400.84375
4944, 70457.390625, 259892.9375
4945, 76004.90625, 201404.671875
4946, 60236.97265625, 167614.3125
4947, 78341.5078125, 196344.890625
4948, 77836.6484375, 160736.328125
4949, 83694.59375, 271653.09375
4950, 66893.3515625, 172291.703125
4951, 87754.2734375, 157263.953125
4952, 65807.8515625, 168767.671875
4953, 72008.5703125, 189838.375
4954, 79620.046875, 222010.5625
4955, 69533.9375, 215853.328125
4956, 71651.4296875, 207502.671875
4957, 68760.53125, 172374.78125
4958, 62275.7890625, 131460.765625
4959, 64595.98828125, 204918.8125
4960, 62461.5859375, 150061.703125
4961, 66798.9453125, 129497.6953125
4962, 75738.578125, 243624.015625
4963, 52566.6484375, 142094.703125
4964, 86735.34375, 199388.671875
4965, 69327.2578125, 196704.8125
4966, 69398.734375, 130517.9375
4967, 79578.3046875, 230491.296875
4968, 52204.3046875, 164584.984375
4969, 74532.5078125, 138009.546875
4970, 63425.58984375, 186678.171875
4971, 60398.90625, 168242.78125
4972, 62619.59765625, 185987.609375
4973, 79212.5234375, 254926.890625
4974, 70842.53125, 173626.921875
4975, 63483.7890625, 153190.34375
4976, 64261.0859375, 173482.296875
4977, 67403.2890625, 178712.828125
4978, 64931.62890625, 197793.40625
4979, 67626.390625, 138115.8125
4980, 53237.125, 168639.390625
4981, 55423.94921875, 217319.34375
4982, 76179.4296875, 316280.78125
4983, 62455.18359375, 141845.734375
4984, 81874.40625, 159005.78125
4985, 64947.42578125, 135005.34375
4986, 71032.1640625, 231344.71875
4987, 67867.546875, 129221.703125
4988, 64287.37890625, 162493.75
4989, 54449.41796875, 131848.328125
4990, 65811.8203125, 248779.296875
4991, 68898.921875, 193014.6875
4992, 78270.3984375, 200821.28125
4993, 74561.5546875, 184441.125
4994, 67043.453125, 166962.0
4995, 72329.3359375, 226739.546875
4996, 83024.4296875, 306344.84375
4997, 59877.83984375, 161408.78125
4998, 91664.0546875, 294083.71875
4999, 86108.0078125, 213694.671875
5000, 67254.453125, 156884.140625
5001, 66540.359375, 192722.0625
5002, 92439.7109375, 257692.046875
5003, 63103.77734375, 200612.6875
5004, 66443.7421875, 237474.828125
5005, 82633.078125, 186656.609375
5006, 79700.140625, 283079.71875
5007, 64232.671875, 167617.828125
5008, 61797.68359375, 211513.328125
5009, 66223.9140625, 164434.390625
5010, 77025.0703125, 258402.484375
5011, 79199.84375, 197622.609375
5012, 82532.890625, 199238.15625
5013, 82506.6875, 293139.21875
5014, 62840.51171875, 266291.03125
5015, 61726.09765625, 133733.90625
5016, 72183.9921875, 200531.765625
5017, 66667.0703125, 195546.953125
5018, 70070.84375, 223229.796875
5019, 62225.1484375, 147141.125
5020, 70542.046875, 216157.203125
5021, 60337.0, 175199.4375
5022, 68505.25, 181090.5625
5023, 72772.6484375, 186880.796875
5024, 64325.91015625, 195103.09375
5025, 58164.32421875, 154400.296875
5026, 66840.2421875, 166973.890625
5027, 66528.390625, 172037.140625
5028, 71975.15625, 238728.546875
5029, 67793.140625, 219074.484375
5030, 83258.140625, 252782.109375
5031, 74228.734375, 192054.421875
5032, 69340.0703125, 213609.890625
5033, 61623.80078125, 149235.59375
5034, 60637.3046875, 162346.546875
5035, 69753.578125, 209208.34375
5036, 63670.43359375, 150152.0
5037, 109978.7578125, 315827.9375
5038, 61196.98828125, 137644.8125
5039, 68795.0, 236589.40625
5040, 70262.8359375, 213820.078125
5041, 65417.83984375, 209202.3125
5042, 56104.30859375, 157984.140625
5043, 73000.765625, 233134.078125
5044, 82697.21875, 284311.09375
5045, 72053.8984375, 156375.484375
5046, 72917.515625, 202890.65625
5047, 60901.43359375, 151380.125
5048, 88246.015625, 182895.296875
5049, 63371.22265625, 123538.828125
5050, 66815.296875, 182447.890625
5051, 70952.7109375, 186718.984375
5052, 56742.0859375, 181125.640625
5053, 57991.66796875, 204337.78125
5054, 60409.85546875, 181320.984375
5055, 68296.7734375, 164711.921875
5056, 69044.6640625, 211149.171875
5057, 60881.59375, 151119.296875
5058, 74263.125, 262272.125
5059, 60791.3046875, 162616.34375
5060, 67216.8984375, 158710.875
5061, 80561.59375, 234983.25
5062, 58137.23828125, 117367.359375
5063, 67211.9140625, 144530.15625
5064, 56029.94921875, 127649.53125
5065, 66702.9296875, 174885.1875
5066, 69426.671875, 187291.953125
5067, 74960.765625, 143726.6875
5068, 61929.76953125, 277092.65625
5069, 94651.453125, 231458.3125
5070, 59492.1328125, 247509.859375
5071, 62650.015625, 166203.890625
5072, 69459.7265625, 191262.8125
5073, 58736.953125, 188980.078125
5074, 65994.265625, 181842.1875
5075, 67189.4765625, 128844.765625
5076, 80053.3046875, 272151.0625
5077, 74389.953125, 222371.390625
5078, 58521.5546875, 153723.9375
5079, 74423.9140625, 236597.296875
5080, 53881.34375, 127737.6171875
5081, 55676.890625, 178857.796875
5082, 59963.6171875, 173538.875
5083, 86596.8984375, 193450.625
5084, 66044.46875, 180456.5625
5085, 68985.09375, 187747.640625
5086, 69310.40625, 159506.921875
5087, 66692.984375, 136429.578125
5088, 63368.6484375, 122527.53125
5089, 65196.78125, 139713.890625
5090, 68941.96875, 277562.625
5091, 78437.984375, 226244.96875
5092, 78085.0703125, 188891.953125
5093, 65190.546875, 163055.828125
5094, 66750.546875, 164533.0625
5095, 66885.6171875, 196086.9375
5096, 57534.2265625, 168059.84375
5097, 61894.375, 170482.3125
5098, 55952.515625, 156223.625
5099, 57575.8671875, 128884.828125
5100, 62799.7578125, 143981.21875
5101, 63222.9609375, 154377.578125
5102, 62965.609375, 184377.09375
5103, 84172.21875, 211197.5
5104, 80551.3359375, 191251.890625
5105, 69057.0625, 204910.796875
5106, 68152.921875, 156113.0
5107, 59933.171875, 195872.6875
5108, 72240.203125, 285432.28125
5109, 66268.515625, 176124.578125
5110, 67854.9140625, 197487.234375
5111, 66136.9921875, 194422.65625
5112, 61420.125, 146240.21875
5113, 81151.3046875, 266406.6875
5114, 60500.04296875, 160145.21875
5115, 65663.546875, 162443.390625
5116, 60721.3125, 187489.25
5117, 69625.6640625, 108972.8125
5118, 77652.0, 205690.90625
5119, 86188.34375, 246140.53125
5120, 85141.2265625, 226840.65625
5121, 71661.6953125, 188026.078125
5122, 60098.33203125, 183616.421875
5123, 57734.00390625, 171445.09375
5124, 67726.59375, 244788.953125
5125, 90502.78125, 308173.21875
5126, 68482.6640625, 147936.9375
5127, 76355.4921875, 216902.109375
5128, 72445.0703125, 224270.296875
5129, 63392.171875, 233784.296875
5130, 68105.640625, 194252.25
5131, 64693.51171875, 184216.0625
5132, 59446.609375, 202807.71875
5133, 64224.05078125, 184599.640625
5134, 70532.9921875, 221394.6875
5135, 84342.53125, 224899.859375
5136, 79340.5234375, 192966.765625
5137, 73782.1953125, 211352.46875
5138, 68119.953125, 160587.171875
5139, 70392.4921875, 176006.765625
5140, 71969.6015625, 221638.109375
5141, 52326.9375, 142766.25
5142, 66659.6796875, 182852.140625
5143, 73254.375, 188320.09375
5144, 53632.91796875, 148586.671875
5145, 73473.8671875, 227644.25
5146, 66436.875, 210131.78125
5147, 66021.9921875, 204118.640625
5148, 71559.5234375, 186612.078125
5149, 68179.0078125, 221899.671875
5150, 68759.7578125, 126557.234375
5151, 84086.8359375, 265743.59375
5152, 71861.3984375, 176174.53125
5153, 75615.1953125, 171945.625
5154, 69392.125, 161440.9375
5155, 78442.65625, 201993.375
5156, 60734.15625, 149888.953125
5157, 61124.859375, 154764.0625
5158, 63250.125, 230947.109375
5159, 75541.1484375, 233825.640625
5160, 63689.66015625, 217819.3125
5161, 67991.125, 164993.5625
5162, 74217.7109375, 170368.921875
5163, 70313.0859375, 123002.21875
5164, 65112.18359375, 157819.859375
5165, 72004.4375, 180647.484375
5166, 91093.890625, 228953.484375
5167, 59821.203125, 169166.25
5168, 54792.5859375, 177229.3125
5169, 73032.6875, 211653.109375
5170, 64750.35546875, 173921.71875
5171, 69573.3125, 282458.125
5172, 77906.6640625, 257535.03125
5173, 62983.0, 188631.09375
5174, 87929.140625, 243133.546875
5175, 71011.65625, 162934.296875
5176, 67358.25, 143813.71875
5177, 87187.1015625, 257184.59375
5178, 68715.796875, 221305.984375
5179, 55663.90234375, 142368.421875
5180, 64847.2890625, 215600.6875
5181, 67846.1015625, 211404.921875
5182, 59529.9453125, 163299.984375
5183, 74974.8671875, 180155.59375
5184, 56383.765625, 156620.84375
5185, 78116.9921875, 252849.390625
5186, 73032.78125, 208374.40625
5187, 64688.0390625, 127203.5859375
5188, 68248.71875, 169866.25
5189, 72369.265625, 220936.734375
5190, 63836.41796875, 198243.28125
5191, 62832.17578125, 250686.265625
5192, 66995.4609375, 151949.265625
5193, 54072.81640625, 132889.53125
5194, 68326.34375, 149511.234375
5195, 78321.1015625, 181698.21875
5196, 61274.75390625, 160629.84375
5197, 67450.640625, 220737.765625
5198, 64350.40234375, 193421.515625
5199, 64859.625, 206975.25
5200, 53765.28515625, 175599.765625
5201, 77606.734375, 151060.40625
5202, 63805.7734375, 203920.609375
5203, 77876.671875, 199221.9375
5204, 66271.2734375, 259622.046875
5205, 63306.5390625, 154857.96875
5206, 70782.5234375, 206487.21875
5207, 65790.4609375, 206301.421875
5208, 99646.1796875, 279772.3125
5209, 69237.0625, 186145.5625
5210, 68045.1484375, 182169.03125
5211, 57361.9140625, 147372.546875
5212, 53198.03515625, 180535.078125
5213, 70008.234375, 207693.25
5214, 73953.65625, 209379.53125
5215, 54626.58203125, 188311.484375
5216, 75397.65625, 281142.875
5217, 73197.2265625, 196744.46875
5218, 81908.734375, 203450.5625
5219, 55543.36328125, 141459.140625
5220, 66066.4765625, 172095.375
5221, 68791.4140625, 145343.40625
5222, 59899.1796875, 193260.765625
5223, 81165.4140625, 189920.5625
5224, 72831.2421875, 155375.75
5225, 65269.0859375, 189227.3125
5226, 61069.55859375, 177848.75
5227, 65920.109375, 171902.484375
5228, 61047.78125, 144639.609375
5229, 62991.29296875, 175409.828125
5230, 67480.5859375, 199746.875
5231, 65907.5625, 177405.328125
5232, 74963.3984375, 183228.890625
5233, 67261.3125, 166764.796875
5234, 68039.9296875, 146420.453125
5235, 98887.8203125, 223353.953125
5236, 68178.625, 218169.0
5237, 74431.9765625, 230026.859375
5238, 65493.42578125, 148396.609375
5239, 68312.6953125, 153706.28125
5240, 50808.171875, 105325.75
5241, 62672.94921875, 244082.21875
5242, 66718.8828125, 147838.765625
5243, 61216.09765625, 208278.375
5244, 71833.78125, 184810.328125
5245, 70032.3828125, 184812.375
5246, 54274.00390625, 145053.9375
5247, 70486.3046875, 261620.515625
5248, 69562.28125, 169726.53125
5249, 58488.22265625, 131417.75
5250, 73876.5546875, 181043.46875
5251, 79066.828125, 257521.484375
5252, 68334.8046875, 199503.203125
5253, 59209.83203125, 246257.3125
5254, 61500.69921875, 157696.109375
5255, 70505.296875, 176322.65625
5256, 65573.7421875, 145115.15625
5257, 85506.46875, 246724.125
5258, 79517.1953125, 275740.375
5259, 70620.7578125, 218518.359375
5260, 64040.5546875, 152384.265625
5261, 66063.9140625, 197702.796875
5262, 68110.0859375, 160697.703125
5263, 70353.71875, 227422.828125
5264, 71188.2578125, 238296.125
5265, 78726.1171875, 211653.703125
5266, 62722.8515625, 170557.71875
5267, 72182.53125, 175240.328125
5268, 63190.63671875, 123947.046875
5269, 85230.375, 162645.75
5270, 62547.203125, 129760.828125
5271, 69330.6875, 101064.0390625
5272, 72258.5703125, 176299.3125
5273, 62953.09765625, 134176.96875
5274, 90351.0625, 213338.609375
5275, 54352.1171875, 148298.078125
5276, 64080.97265625, 210562.109375
5277, 67205.6640625, 165787.5
5278, 59498.5859375, 128527.859375
5279, 67291.4375, 226190.28125
5280, 75394.0703125, 292510.1875
5281, 74768.078125, 138915.578125
5282, 69908.8515625, 185300.65625
5283, 63988.4765625, 197794.703125
5284, 64513.19140625, 121009.421875
5285, 69381.0390625, 202657.40625
5286, 68362.140625, 136302.109375
5287, 74898.421875, 213264.078125
5288, 71785.3671875, 230150.21875
5289, 65661.6953125, 184433.53125
5290, 89001.25, 319257.34375
5291, 53599.63671875, 140947.0
5292, 56713.32421875, 162922.078125
5293, 80024.25, 288492.90625
5294, 73613.765625, 236201.3125
5295, 66160.953125, 219470.71875
5296, 69563.890625, 183467.078125
5297, 68098.2734375, 181199.140625
5298, 59656.2734375, 120991.71875
5299, 68126.09375, 163875.625
5300, 61147.07421875, 204607.296875
5301, 69577.578125, 205027.015625
5302, 70097.8125, 269759.875
5303, 83679.9609375, 250590.640625
5304, 79157.125, 293548.96875
5305, 64708.82421875, 185274.796875
5306, 65348.03125, 182097.71875
5307, 66113.5546875, 203940.625
5308, 63901.53125, 166038.078125
5309, 77897.671875, 258220.546875
5310, 62396.8125, 202512.3125
5311, 64243.5234375, 137914.671875
5312, 75834.015625, 186043.03125
5313, 68402.71875, 155131.71875
5314, 85586.9140625, 223120.359375
5315, 80554.5, 201306.171875
5316, 72628.703125, 179254.359375
5317, 54958.82421875, 165551.234375
5318, 57753.19921875, 158822.734375
5319, 59195.828125, 174825.578125
5320, 75720.2421875, 243038.9375
5321, 67997.1796875, 186208.171875
5322, 68961.25, 123800.7890625
5323, 82436.40625, 179207.6875
5324, 82698.7421875, 276427.96875
5325, 71157.140625, 220265.765625
5326, 58716.5859375, 232436.921875
5327, 53712.54296875, 198629.21875
5328, 69991.9375, 182839.578125
5329, 85303.21875, 291684.53125
5330, 63019.12890625, 224497.5625
5331, 76950.875, 195004.125
5332, 73703.703125, 181626.5
5333, 64872.4453125, 194552.625
5334, 65427.1328125, 194158.34375
5335, 127625.4609375, 321706.5
5336, 69125.4375, 162482.46875
5337, 61185.74609375, 162013.890625
5338, 68230.96875, 290416.53125
5339, 61159.53515625, 216301.125
5340, 63712.23046875, 187813.640625
5341, 60279.7265625, 173366.21875
5342, 60358.73046875, 187913.875
5343, 64340.8203125, 162902.1875
5344, 67066.46875, 252956.390625
5345, 71066.84375, 185782.8125
5346, 70328.1953125, 228277.921875
5347, 61187.50390625, 134892.21875
5348, 61375.71875, 176612.796875
5349, 60694.06640625, 159945.046875
5350, 71789.5390625, 197727.234375
5351, 71416.3671875, 166197.1875
5352, 61456.19140625, 151019.15625
5353, 87586.640625, 205948.28125
5354, 64163.69140625, 244040.6875
5355, 67244.546875, 203230.875
5356, 67690.890625, 146484.640625
5357, 66600.8125, 166788.25
5358, 69049.0390625, 157562.515625
5359, 64889.31640625, 155347.515625
5360, 66134.6171875, 169693.90625
5361, 63086.94140625, 158656.328125
5362, 64677.88671875, 158159.96875
5363, 65172.4296875, 204675.609375
5364, 80868.140625, 154812.21875
5365, 76795.0859375, 250919.390625
5366, 99471.0, 139289.578125
5367, 73047.4765625, 177398.75
5368, 74710.0625, 151554.796875
5369, 82479.5546875, 356639.96875
5370, 62410.76171875, 255417.375
5371, 66202.75, 196794.109375
5372, 61032.86328125, 195341.484375
5373, 91330.09375, 173109.03125
5374, 56580.60546875, 164196.03125
5375, 58172.55078125, 189669.125
5376, 66590.0703125, 133050.6875
5377, 68881.4765625, 156166.34375
5378, 72777.7734375, 300488.9375
5379, 62278.40625, 227587.625
5380, 60352.11328125, 243830.640625
5381, 64326.9609375, 224400.453125
5382, 75899.0234375, 172053.71875
5383, 103184.0078125, 232460.6875
5384, 64226.0859375, 183453.578125
5385, 75135.09375, 170154.734375
5386, 72591.4296875, 156270.46875
5387, 67002.8359375, 112438.6796875
5388, 58558.37890625, 161120.578125
5389, 70590.9375, 156201.84375
5390, 82882.6328125, 263348.0
5391, 72865.703125, 338482.84375
5392, 72657.3359375, 226269.296875
5393, 61528.70703125, 167735.140625
5394, 58999.8203125, 106081.75
5395, 70798.6171875, 181954.609375
5396, 66949.1953125, 183512.921875
5397, 67311.140625, 145184.625
5398, 65654.625, 181153.921875
5399, 75626.7578125, 185667.734375
5400, 88407.9140625, 182602.59375
5401, 72066.8515625, 181853.40625
5402, 77162.65625, 163639.453125
5403, 86698.046875, 349908.59375
5404, 69208.375, 225193.359375
5405, 67000.078125, 263971.90625
5406, 79485.8828125, 210905.8125
5407, 55268.1796875, 186562.640625
5408, 74595.875, 198267.890625
5409, 71941.984375, 166063.421875
5410, 67108.8359375, 185871.234375
5411, 70267.875, 151666.21875
5412, 62661.58203125, 148773.984375
5413, 63910.0703125, 215133.234375
5414, 55853.33203125, 143239.171875
5415, 57620.34375, 112639.453125
5416, 68459.703125, 215653.6875
5417, 61693.54296875, 205521.46875
5418, 68460.421875, 194132.25
5419, 84131.8984375, 199023.078125
5420, 61184.08203125, 264421.59375
5421, 70260.2421875, 216602.0625
5422, 60635.1640625, 147944.265625
5423, 76910.8359375, 148356.890625
5424, 81314.484375, 216381.6875
5425, 57626.3515625, 180749.96875
5426, 72494.8828125, 211278.984375
5427, 64527.26953125, 230614.09375
5428, 65975.5859375, 163210.25
5429, 81240.3671875, 153709.640625
5430, 76833.859375, 287702.3125
5431, 68209.484375, 209365.171875
5432, 59035.85546875, 118722.1796875
5433, 78257.8515625, 190183.671875
5434, 59319.71484375, 162105.109375
5435, 56160.7421875, 149893.859375
5436, 59406.015625, 169532.984375
5437, 55661.28125, 212954.71875
5438, 65627.6015625, 209180.5625
5439, 59927.6796875, 164271.8125
5440, 61456.61328125, 132156.03125
5441, 66244.8515625, 158165.765625
5442, 82143.5390625, 178349.109375
5443, 57058.7421875, 113788.8671875
5444, 77779.7421875, 264182.03125
5445, 68339.1640625, 207019.203125
5446, 78173.0546875, 241216.890625
5447, 63900.171875, 166253.515625
5448, 60135.82421875, 135252.96875
5449, 72537.8984375, 209518.046875
5450, 78806.2734375, 207343.296875
5451, 54264.09375, 206645.734375
5452, 68748.1171875, 277666.4375
5453, 70689.5703125, 189453.78125
5454, 65184.0078125, 199362.59375
5455, 85324.4921875, 187115.78125
5456, 69791.3984375, 207734.234375
5457, 50016.9921875, 132982.234375
5458, 87627.7421875, 170635.125
5459, 57853.89453125, 190897.234375
5460, 61030.5234375, 165739.21875
5461, 85262.4609375, 191706.359375
5462, 73726.90625, 203660.96875
5463, 77646.9296875, 259102.265625
5464, 77737.546875, 193876.859375
5465, 58755.4765625, 140333.6875
5466, 57746.93359375, 210365.515625
5467, 68313.8984375, 129597.1640625
5468, 57313.17578125, 130341.0078125
5469, 74967.9765625, 176309.546875
5470, 86871.578125, 236895.0625
5471, 52484.81640625, 163641.234375
5472, 84895.7734375, 237278.3125
5473, 66188.703125, 234829.765625
5474, 51271.36328125, 139509.328125
5475, 56707.828125, 163116.671875
5476, 81094.7109375, 296108.8125
5477, 62778.15234375, 222093.484375
5478, 61387.80078125, 161289.71875
5479, 70278.5078125, 162543.609375
5480, 88605.2109375, 257317.359375
5481, 91668.296875, 231832.953125
5482, 54828.5, 144397.046875
5483, 83061.296875, 186479.921875
5484, 63295.01171875, 223555.09375
5485, 70001.984375, 214399.390625
5486, 56505.5859375, 188086.125
5487, 66244.3984375, 266410.71875
5488, 63133.15234375, 197745.0
5489, 63021.23046875, 147896.859375
5490, 81489.6640625, 211706.546875
5491, 83811.4453125, 149104.8125
5492, 73634.140625, 226869.484375
5493, 75494.953125, 304856.96875
5494, 65704.8515625, 151174.421875
5495, 78719.265625, 328740.5
5496, 62263.2734375, 262230.8125
5497, 56668.41796875, 169765.96875
5498, 61992.25, 201296.71875
5499, 77821.484375, 276197.53125
5500, 65123.77734375, 161157.875
5501, 69127.046875, 237400.484375
5502, 71544.671875, 150977.703125
5503, 81561.5078125, 197147.046875
5504, 69093.6875, 134262.75
5505, 82966.9375, 192439.953125
5506, 63361.63671875, 183769.09375
5507, 64253.60546875, 231366.875
5508, 72356.5234375, 168341.59375
5509, 71814.4921875, 209517.234375
5510, 66651.9609375, 199413.28125
5511, 72356.171875, 225144.859375
5512, 72424.34375, 208405.609375
5513, 67483.6875, 184595.390625
5514, 64267.11328125, 191620.984375
5515, 72329.2578125, 271876.65625
5516, 67767.3046875, 138302.84375
5517, 61700.515625, 138783.0
5518, 67080.84375, 166900.0
5519, 71146.09375, 208646.53125
5520, 85246.109375, 205981.59375
5521, 62701.9453125, 165227.5625
5522, 62876.71875, 153594.875
5523, 74427.7265625, 205307.984375
5524, 57846.265625, 190299.5625
5525, 62576.53125, 235455.03125
5526, 68171.4375, 208429.125
5527, 82957.828125, 180797.59375
5528, 68968.0703125, 218368.09375
5529, 65797.2109375, 134717.109375
5530, 82905.5390625, 181301.703125
5531, 62242.1328125, 142860.1875
5532, 75176.6015625, 242939.28125
5533, 63988.8984375, 144519.953125
5534, 70374.609375, 204028.375
5535, 60064.58203125, 183414.953125
5536, 88593.53125, 213388.96875
5537, 70772.5234375, 202643.34375
5538, 69533.421875, 206705.0
5539, 67654.3984375, 154892.96875
5540, 61009.53515625, 177970.890625
5541, 72804.40625, 220190.484375
5542, 69429.0078125, 188566.734375
5543, 73507.125, 205950.015625
5544, 67404.8046875, 196788.65625
5545, 65162.5390625, 194389.625
5546, 69352.40625, 151604.703125
5547, 68969.1328125, 263771.6875
5548, 66308.59375, 202869.078125
5549, 74454.1796875, 238037.234375
5550, 54154.34765625, 113675.8828125
5551, 60302.13671875, 150318.734375
5552, 59182.76171875, 139445.78125
5553, 85357.78125, 137563.03125
5554, 66743.15625, 146893.71875
5555, 72642.03125, 117751.0390625
5556, 69236.2421875, 195966.296875
5557, 62134.890625, 150446.0625
5558, 57795.5, 164786.15625
5559, 54934.4296875, 141065.921875
5560, 89222.765625, 188636.75
5561, 81049.21875, 177646.140625
5562, 81055.3515625, 198933.59375
5563, 65090.91796875, 135949.96875
5564, 62403.265625, 113965.6875
5565, 69910.59375, 221623.9375
5566, 71109.1875, 141965.484375
5567, 62209.6328125, 175074.546875
5568, 70102.4453125, 212268.359375
5569, 77503.453125, 266907.40625
5570, 71015.3203125, 229035.09375
5571, 60919.796875, 147031.75
5572, 68333.6484375, 228268.34375
5573, 55236.96875, 125599.8046875
5574, 79977.140625, 309702.78125
5575, 128664.5546875, 142919.34375
5576, 82300.4140625, 134397.390625
5577, 68793.9453125, 208074.828125
5578, 71446.359375, 198105.640625
5579, 70217.40625, 164072.484375
5580, 65137.4765625, 238081.484375
5581, 70563.5859375, 232802.34375
5582, 84072.828125, 256364.828125
5583, 77200.859375, 201111.109375
5584, 65837.3359375, 209225.34375
5585, 80652.609375, 257133.84375
5586, 90761.40625, 232319.0
5587, 65491.80078125, 170795.203125
5588, 68490.2890625, 194235.078125
5589, 69463.6640625, 152162.15625
5590, 57710.9296875, 135147.734375
5591, 81061.5625, 166417.484375
5592, 64306.10546875, 241181.421875
5593, 68951.7578125, 221810.3125
5594, 75309.71875, 245248.078125
5595, 81209.4609375, 236358.46875
5596, 82594.1328125, 243182.28125
5597, 68744.140625, 196364.921875
5598, 80044.015625, 276681.875
5599, 76105.8359375, 254734.421875
5600, 80430.5234375, 229362.484375
5601, 70266.5546875, 161194.28125
5602, 74113.671875, 216878.9375
5603, 56815.69140625, 158964.296875
5604, 74688.703125, 136276.953125
5605, 74479.40625, 230794.234375
5606, 71843.984375, 206179.171875
5607, 75482.8203125, 137452.234375
5608, 71300.0, 186200.125
5609, 52189.53125, 155607.109375
5610, 64186.58984375, 163071.515625
5611, 69826.3203125, 156788.828125
5612, 89201.9921875, 260026.5
5613, 55668.6484375, 159303.796875
5614, 57939.33203125, 158015.890625
5615, 68781.0703125, 157007.28125
5616, 76378.453125, 145097.859375
5617, 71539.4453125, 203018.8125
5618, 59267.97265625, 166011.78125
5619, 56291.75390625, 140209.421875
5620, 70327.2265625, 178262.0
5621, 60219.671875, 143285.484375
5622, 71967.8828125, 190243.046875
5623, 104019.3125, 234048.46875
5624, 91249.203125, 130304.1796875
5625, 66962.421875, 208531.671875
5626, 64120.33203125, 180766.828125
5627, 73373.0859375, 261436.84375
5628, 59219.70703125, 159842.015625
5629, 82131.09375, 348919.375
5630, 69641.53125, 358873.375
5631, 59065.046875, 143387.796875
5632, 75306.921875, 142647.8125
5633, 71520.90625, 165295.75
5634, 56702.37890625, 180172.5625
5635, 83029.265625, 194319.359375
5636, 71583.3828125, 194071.71875
5637, 78919.9140625, 148791.984375
5638, 70177.2421875, 214631.578125
5639, 71570.0234375, 193562.28125
5640, 66657.6796875, 197986.546875
5641, 73214.0078125, 288202.84375
5642, 63850.89453125, 216492.796875
5643, 63849.60546875, 199015.875
5644, 70232.359375, 200276.40625
5645, 70402.25, 181503.0625
5646, 69384.4296875, 197560.046875
5647, 68564.609375, 180103.328125
5648, 78560.96875, 203384.1875
5649, 69588.75, 300774.375
5650, 69074.7421875, 243493.75
5651, 92728.0625, 285698.71875
5652, 80646.234375, 257393.671875
5653, 77528.4296875, 188362.46875
5654, 74474.2890625, 245768.546875
5655, 72159.4609375, 154289.90625
5656, 86568.671875, 216690.34375
5657, 76698.8984375, 197978.9375
5658, 62798.44140625, 124071.5234375
5659, 72306.75, 244016.03125
5660, 87620.0546875, 236570.734375
5661, 63260.203125, 185954.5625
5662, 62763.078125, 184030.921875
5663, 72279.515625, 176202.78125
5664, 58691.36328125, 197330.359375
5665, 69435.0234375, 190071.53125
5666, 67758.09375, 220384.890625
5667, 93584.7109375, 266562.6875
5668, 64898.51171875, 140691.65625
5669, 65527.390625, 185863.15625
5670, 76799.890625, 296193.21875
5671, 76375.671875, 341884.59375
5672, 57610.9453125, 144041.9375
5673, 67900.953125, 193460.34375
5674, 87356.0078125, 256210.453125
5675, 58536.4921875, 115611.21875
5676, 71889.421875, 194317.109375
5677, 73718.3828125, 191190.375
5678, 68780.3515625, 106219.5078125
5679, 64303.1484375, 132515.828125
5680, 122214.984375, 241656.15625
5681, 71932.8984375, 201593.09375
5682, 67986.046875, 236630.5625
5683, 67922.203125, 260693.640625
5684, 62605.6953125, 154294.0625
5685, 67229.421875, 232617.609375
5686, 77510.828125, 232783.625
5687, 73357.2421875, 192948.71875
5688, 72407.8125, 171322.328125
5689, 53777.6953125, 129679.3203125
5690, 78488.6953125, 270877.65625
5691, 82976.1484375, 258725.640625
5692, 70682.4296875, 159500.734375
5693, 63892.32421875, 153883.90625
5694, 74872.4609375, 178307.515625
5695, 69934.9921875, 139067.25
5696, 69689.875, 219736.25
5697, 64284.68359375, 200096.609375
5698, 64391.0234375, 218096.609375
5699, 54566.5078125, 141692.0
5700, 73270.65625, 199175.359375
5701, 72899.578125, 197686.640625
5702, 63801.70703125, 148958.59375
5703, 71281.9375, 230801.84375
5704, 64474.74609375, 167227.03125
5705, 68731.5703125, 206995.203125
5706, 63408.26171875, 185555.453125
5707, 82592.4609375, 247238.203125
5708, 67569.296875, 156815.46875
5709, 62071.3125, 141938.71875
5710, 63444.12109375, 146932.984375
5711, 72909.453125, 220249.875
5712, 70716.2890625, 140538.734375
5713, 62678.80078125, 127797.8203125
5714, 58884.26953125, 136963.890625
