10000, 1
Roy Lichtenstein, Bicentennial Print (1975).jpg
4901, 449220.375, 1462282.125
4902, 460005.03125, 1422829.375
4903, 495804.375, 1621454.25
4904, 498603.59375, 1368645.5
4905, 482835.1875, 1481377.75
4906, 472337.21875, 1333279.375
4907, 478760.40625, 1349699.75
4908, 488562.28125, 1362735.375
4909, 483528.84375, 1521746.375
4910, 486480.25, 1348933.875
4911, 475540.0, 1434754.75
4912, 437059.3125, 1419126.875
4913, 475367.1875, 1415768.25
4914, 568943.375, 1423366.875
4915, 461055.46875, 1364327.0
4916, 455231.90625, 1420940.0
4917, 473495.59375, 1548382.125
4918, 502928.375, 1475461.375
4919, 486094.40625, 1577513.5
4920, 492081.96875, 1336635.125
4921, 516496.9375, 1423546.75
4922, 524225.6875, 1380809.25
4923, 452232.75, 1379006.0
4924, 464085.90625, 1460127.875
4925, 423245.0, 1389617.0
4926, 512525.9375, 1424166.25
4927, 499340.25, 1421334.25
4928, 437531.9375, 1404673.75
4929, 487400.3125, 1425690.25
4930, 445069.625, 1442134.75
4931, 483754.40625, 1368307.25
4932, 480288.0625, 1405770.75
4933, 551337.4375, 1334156.25
4934, 467764.625, 1395013.375
4935, 461484.4375, 1435599.0
4936, 435287.25, 1496347.375
4937, 449114.375, 1456969.625
4938, 453273.875, 1494517.875
4939, 466439.4375, 1389319.625
4940, 464899.71875, 1444200.0
4941, 479827.34375, 1434900.0
4942, 460756.125, 1370871.75
4943, 453475.125, 1409791.125
4944, 515563.8125, 1416050.5
4945, 472180.03125, 1448236.875
4946, 477889.75, 1453046.375
4947, 482059.25, 1360110.25
4948, 510150.34375, 1380324.875
4949, 457013.125, 1370086.625
4950, 486750.375, 1393595.125
4951, 469319.53125, 1457670.125
4952, 429299.03125, 1416790.625
4953, 514319.3125, 1379252.0
4954, 502101.03125, 1471054.0
4955, 497834.1875, 1360376.0
4956, 460607.65625, 1382364.5
4957, 476213.59375, 1367388.0
4958, 464496.65625, 1467001.0
4959, 462539.25, 1380588.75
4960, 475921.5625, 1392315.625
4961, 469957.28125, 1431596.125
4962, 490853.5625, 1419202.25
4963, 455444.5625, 1436643.875
4964, 473542.0625, 1396905.0
4965, 486916.5, 1355203.5
4966, 480767.875, 1479052.5
4967, 466844.71875, 1339974.875
4968, 446950.3125, 1431647.875
4969, 487898.0625, 1457481.625
4970, 480708.25, 1431770.375
4971, 476809.71875, 1450298.75
4972, 444577.40625, 1358945.125
4973, 512428.8125, 1437470.375
4974, 472298.0625, 1467525.125
4975, 440549.0625, 1409429.75
4976, 468901.28125, 1444067.625
4977, 450994.1875, 1654991.0
4978, 496830.0625, 1416641.75
4979, 478462.65625, 1371962.875
4980, 480909.5625, 1440081.25
4981, 473317.375, 1486267.375
4982, 448243.25, 1474937.75
4983, 418539.59375, 1409039.75
4984, 469836.71875, 1427792.25
4985, 536420.375, 1451845.875
4986, 512598.65625, 1428373.0
4987, 462597.71875, 1368735.375
4988, 490542.03125, 1497609.25
4989, 463073.8125, 1453832.75
4990, 492688.625, 1405117.375
4991, 464900.0, 1469693.625
4992, 554291.0, 1378665.625
4993, 525414.875, 1368673.875
4994, 523768.0, 1374538.375
4995, 612609.8125, 1404580.25
4996, 498753.90625, 1462775.0
4997, 525908.875, 1402030.625
4998, 484063.28125, 1537148.5
4999, 492051.84375, 1397589.625
5000, 470612.46875, 1434132.75
5001, 506707.25, 1519363.75
5002, 460273.90625, 1312572.5
5003, 447223.25, 1468458.125
5004, 507356.46875, 1527604.25
5005, 510530.1875, 1425842.25
5006, 454715.25, 1446441.75
5007, 467805.625, 1356696.875
5008, 441175.21875, 1411975.0
5009, 470875.1875, 1417126.5
5010, 461359.34375, 1347009.5
5011, 453419.84375, 1406796.375
5012, 470767.125, 1450336.125
5013, 467065.71875, 1357139.0
5014, 469675.46875, 1442985.75
5015, 482939.84375, 1413798.0
5016, 441664.5625, 1660300.875
5017, 462500.96875, 1372015.0
5018, 439940.375, 1403975.25
5019, 439013.90625, 1425503.75
5020, 445986.46875, 1429509.5
5021, 462679.15625, 1414335.5
5022, 497339.25, 1423696.875
5023, 461614.96875, 1421913.5
5024, 457111.03125, 1443376.5
5025, 466528.375, 1365429.0
5026, 446141.1875, 1415558.0
5027, 471748.0, 1353243.125
5028, 543887.0625, 1398093.25
5029, 473262.625, 1321052.375
5030, 474511.75, 1376257.125
5031, 460206.21875, 1453809.75
5032, 436514.0625, 1385193.875
5033, 457276.0625, 1412702.125
5034, 500481.0, 1362926.5
5035, 547809.875, 1397550.375
5036, 469123.15625, 1541271.375
5037, 556300.8125, 1395844.75
5038, 482543.90625, 1422960.625
5039, 469441.28125, 1390301.875
5040, 575070.3125, 1467366.5
5041, 480637.0625, 1477255.625
5042, 477130.5625, 1429697.375
5043, 445607.40625, 1371038.0
5044, 452182.09375, 1349454.625
5045, 478760.15625, 1383548.875
5046, 487704.09375, 1396558.625
5047, 488308.96875, 1425323.625
5048, 449926.25, 1412398.875
5049, 465742.75, 1436472.5
5050, 500402.96875, 1400314.125
5051, 474161.6875, 1484115.5
5052, 432103.125, 1456566.0
5053, 435985.78125, 1674787.375
5054, 521792.96875, 1422493.0
5055, 494355.3125, 1456173.25
5056, 453364.15625, 1353511.875
5057, 449524.15625, 1447650.875
5058, 452613.6875, 1390791.875
5059, 484953.65625, 1420916.0
5060, 512093.96875, 1417426.125
5061, 464628.9375, 1507611.875
5062, 461238.59375, 1505805.25
5063, 541691.875, 1408957.125
5064, 466988.03125, 1491976.75
5065, 481162.125, 1435000.75
5066, 479033.6875, 1332847.625
5067, 448753.40625, 1564352.75
5068, 480039.34375, 1419839.5
5069, 461914.5, 1484922.0
5070, 486632.21875, 1338477.875
5071, 520516.1875, 1510248.0
5072, 490061.40625, 1360368.125
5073, 522081.875, 1302960.0
5074, 473551.15625, 1454914.875
5075, 458406.5625, 1528229.875
5076, 463551.0625, 1373159.5
5077, 438855.15625, 1453127.5
5078, 438317.03125, 1570191.625
5079, 467537.5625, 1449328.25
5080, 455844.25, 1431618.75
5081, 478913.46875, 1344078.25
5082, 491206.40625, 1410082.375
5083, 435656.1875, 1418724.0
5084, 447852.0625, 1321569.5
5085, 478839.125, 1381610.5
5086, 462312.90625, 1394978.875
5087, 578927.1875, 1479526.875
5088, 453633.5625, 1387865.25
5089, 455895.4375, 1495596.5
5090, 468677.75, 1584527.0
5091, 470966.84375, 1388296.75
5092, 469885.09375, 1413078.5
5093, 483003.375, 1342925.125
5094, 447882.375, 1338515.125
5095, 466529.75, 1401721.625
5096, 458432.84375, 1509347.125
5097, 492286.40625, 1361069.125
5098, 444064.28125, 1370707.0
5099, 477045.96875, 1382258.625
5100, 522153.28125, 1403467.75
5101, 465486.84375, 1446648.5
5102, 460550.3125, 1388857.875
5103, 488868.21875, 1492438.5
5104, 468210.46875, 1380621.75
5105, 478967.78125, 1399253.875
5106, 456430.03125, 1341152.125
5107, 513752.40625, 1439180.375
5108, 476699.28125, 1467933.125
5109, 476160.53125, 1337179.5
5110, 463259.75, 1356341.0
5111, 476892.15625, 1372487.875
5112, 478935.84375, 1376530.625
5113, 459089.6875, 1404017.125
5114, 451236.625, 1477115.875
5115, 428985.875, 1540883.25
5116, 465095.96875, 1534970.25
5117, 539718.625, 1386430.125
5118, 463660.21875, 1433096.625
5119, 496624.5625, 1357705.375
5120, 480542.71875, 1405590.875
5121, 458094.8125, 1360486.75
5122, 465452.25, 1388180.0
5123, 473329.0625, 1381031.0
5124, 543421.125, 1405493.375
5125, 451847.03125, 1488937.0
5126, 483941.5625, 1376989.875
5127, 486867.4375, 1448147.75
5128, 451840.125, 1518870.75
5129, 467699.03125, 1519380.75
5130, 485411.90625, 1367487.125
5131, 438729.65625, 1411768.375
5132, 491856.875, 1430030.25
5133, 470264.25, 1361950.125
5134, 441721.78125, 1352411.25
5135, 435850.84375, 1400420.875
5136, 466429.1875, 1448835.75
5137, 482680.46875, 1498786.125
5138, 553000.0625, 1447561.75
5139, 513993.15625, 1441081.75
5140, 469754.34375, 1478923.0
5141, 460477.59375, 1442358.0
5142, 438327.3125, 1412020.375
5143, 459298.21875, 1415364.5
5144, 477652.03125, 1445680.375
5145, 452560.03125, 1357454.5
5146, 450503.5, 1466147.75
5147, 435155.625, 1389919.875
5148, 456943.71875, 1413060.25
5149, 490351.21875, 1442557.875
5150, 484091.6875, 1469540.125
5151, 467613.46875, 1445291.75
5152, 459550.3125, 1479444.5
5153, 485298.125, 1406951.75
5154, 466502.90625, 1466638.0
5155, 445910.78125, 1462329.5
5156, 503300.90625, 1461488.125
5157, 494328.75, 1314543.875
5158, 486266.15625, 1437422.75
5159, 450065.9375, 1468813.5
5160, 458305.1875, 1408994.875
5161, 472902.09375, 1440864.125
5162, 509918.71875, 1501976.625
5163, 454715.8125, 1373572.0
5164, 450437.625, 1420436.875
5165, 451244.71875, 1557364.125
5166, 470455.34375, 1390967.375
5167, 514783.4375, 1342163.25
5168, 481282.0625, 1371504.5
5169, 450115.5, 1487183.25
5170, 454589.3125, 1405869.0
5171, 453310.84375, 1306707.625
5172, 507096.34375, 1447801.375
5173, 515698.09375, 1395074.75
5174, 515365.59375, 1413822.125
5175, 465250.96875, 1408486.125
5176, 472262.09375, 1404694.375
5177, 452155.53125, 1354586.625
5178, 447752.28125, 1467856.75
5179, 501677.8125, 1336455.375
5180, 476113.71875, 1431025.125
5181, 494100.0, 1418358.5
5182, 470391.09375, 1332883.125
5183, 508538.09375, 1377732.125
5184, 482899.09375, 1352524.125
5185, 481702.6875, 1402003.875
5186, 445770.09375, 1492026.75
5187, 467296.1875, 1384734.125
5188, 523822.46875, 1372979.0
5189, 485035.3125, 1417379.375
5190, 466191.0, 1336914.625
5191, 510391.59375, 1368428.0
5192, 464548.78125, 1418523.75
5193, 430705.1875, 1365502.875
5194, 510040.1875, 1434261.5
5195, 473108.21875, 1449104.25
5196, 482048.125, 1391121.625
5197, 451367.9375, 1409359.125
5198, 480392.6875, 1435118.125
5199, 421531.1875, 1459732.125
5200, 659565.6875, 1418454.75
5201, 492719.75, 1351728.875
5202, 495683.09375, 1390061.75
5203, 485009.59375, 1476859.25
5204, 446350.28125, 1344100.375
5205, 452265.34375, 1459965.75
5206, 436915.90625, 1441629.75
5207, 547051.5625, 1469458.875
5208, 475603.15625, 1398475.375
5209, 498528.9375, 1384973.375
5210, 501332.84375, 1413266.0
5211, 432696.53125, 1434026.75
5212, 513630.84375, 1423799.375
5213, 488817.375, 1402522.125
5214, 456805.71875, 1433418.0
5215, 431757.90625, 1384942.875
5216, 457139.78125, 1472300.0
5217, 460194.9375, 1501175.875
5218, 543112.125, 1375871.125
5219, 479367.78125, 1468979.125
5220, 511024.0, 1386581.375
5221, 480500.84375, 1489022.625
5222, 457331.3125, 1415763.375
5223, 518568.125, 1392763.125
5224, 452033.1875, 1452633.5
5225, 561792.4375, 1425900.25
5226, 446916.78125, 1432197.75
5227, 485643.34375, 1441327.125
5228, 500642.59375, 1445116.125
5229, 451331.1875, 1415910.375
5230, 436763.125, 1450371.375
5231, 452366.03125, 1372465.375
5232, 468471.0, 1512648.5
5233, 491078.09375, 1361822.0
5234, 478729.125, 1477646.5
5235, 460591.09375, 1442324.375
5236, 479788.71875, 1341792.5
5237, 434105.375, 1393650.625
5238, 444508.21875, 1366875.5
5239, 518264.75, 1400830.625
5240, 480123.3125, 1466338.875
5241, 468977.375, 1397445.625
5242, 430056.5, 1456133.625
5243, 454873.125, 1318955.125
5244, 516756.84375, 1553927.0
5245, 449987.59375, 1391355.875
5246, 455429.46875, 1451132.0
5247, 508591.59375, 1620660.75
5248, 453208.9375, 1436956.625
5249, 435946.28125, 1405749.75
5250, 512998.59375, 1368665.375
5251, 468182.1875, 1457014.75
5252, 456645.5625, 1476045.25
5253, 470310.0, 1493013.0
5254, 490382.625, 1460734.125
5255, 465861.28125, 1500938.5
5256, 493581.96875, 1353905.125
5257, 449763.65625, 1412441.875
5258, 437214.90625, 1324120.0
5259, 527524.875, 1292899.5
5260, 455224.03125, 1363972.125
5261, 415422.25, 1351727.75
5262, 468984.625, 1359236.125
5263, 493409.46875, 1420544.0
5264, 473595.9375, 1392763.125
5265, 474571.71875, 1365024.125
5266, 424780.5625, 1386364.0
5267, 438254.03125, 1427228.875
5268, 480387.5625, 1391476.875
5269, 440758.21875, 1502620.875
5270, 486602.71875, 1441375.5
5271, 493361.0, 1468748.75
5272, 485138.625, 1385947.75
5273, 447686.09375, 1396252.5
5274, 458377.1875, 1463129.75
5275, 436855.65625, 1430477.25
5276, 488096.1875, 1487609.25
5277, 599683.1875, 1348637.625
5278, 459261.46875, 1352803.0
5279, 473416.15625, 1394181.875
5280, 466977.28125, 1400185.75
5281, 486594.75, 1422904.5
5282, 450120.6875, 1366831.625
5283, 457919.375, 1397248.125
5284, 528884.0, 1398482.375
5285, 497816.5, 1385711.0
5286, 424624.75, 1378273.75
5287, 448263.3125, 1443774.75
5288, 465354.28125, 1425798.0
5289, 451483.65625, 1387900.5
5290, 510969.15625, 1426823.25
5291, 464692.96875, 1445553.25
5292, 497540.65625, 1439028.625
5293, 453428.40625, 1394514.125
5294, 443961.84375, 1441959.625
5295, 433719.21875, 1384698.25
5296, 497251.21875, 1396773.625
5297, 469504.875, 1380263.75
5298, 554619.8125, 1338543.0
5299, 469900.125, 1385033.875
5300, 448648.59375, 1472979.125
5301, 444690.34375, 1402469.875
5302, 461417.625, 1445988.125
5303, 473979.125, 1341315.5
5304, 471206.28125, 1372732.875
5305, 507628.25, 1409269.5
5306, 469839.46875, 1487369.375
5307, 419255.96875, 1448718.125
5308, 455188.90625, 1405741.25
5309, 490806.96875, 1399290.5
5310, 528324.4375, 1425411.125
5311, 583207.1875, 1381574.0
5312, 493525.375, 1404598.625
5313, 475732.3125, 1308072.125
5314, 466653.625, 1425280.625
5315, 481642.59375, 1471663.875
5316, 449056.53125, 1386469.25
5317, 447272.0625, 1400496.625
5318, 469518.09375, 1406400.25
5319, 552008.4375, 1445857.125
5320, 439960.5, 1399580.25
5321, 442633.46875, 1394490.875
5322, 460445.0, 1370094.5
5323, 445470.0625, 1439889.75
5324, 501680.46875, 1379804.875
5325, 530628.0625, 1377571.125
5326, 502892.96875, 1389988.625
5327, 491609.375, 1368174.75
5328, 462154.9375, 1505464.5
5329, 441335.90625, 1450316.5
5330, 494234.625, 1315446.625
5331, 515377.03125, 1357622.75
5332, 527786.25, 1360334.75
5333, 539840.75, 1397004.125
5334, 527506.5, 1526539.25
5335, 495174.65625, 1351547.25
5336, 470333.0, 1446542.0
5337, 444894.09375, 1375812.375
5338, 445107.375, 1363359.5
5339, 432050.875, 1448417.75
5340, 469683.90625, 1548991.375
5341, 467856.875, 1485313.75
5342, 454158.1875, 1355835.375
5343, 431099.40625, 1420248.75
5344, 467392.34375, 1392898.5
5345, 468159.78125, 1453336.0
5346, 448886.03125, 1391273.125
5347, 472615.4375, 1537861.5
5348, 444861.8125, 1323305.125
5349, 519724.34375, 1471917.25
5350, 494033.90625, 1414634.0
5351, 467005.90625, 1445504.0
5352, 511932.78125, 1383113.5
5353, 460036.8125, 1467860.75
5354, 456971.71875, 1361020.75
5355, 489668.1875, 1448028.375
5356, 482895.3125, 1390889.625
5357, 448761.40625, 1321186.125
5358, 477607.75, 1340468.25
5359, 466565.09375, 1379389.875
5360, 496960.1875, 1430171.25
5361, 454821.9375, 1403817.125
5362, 471663.0, 1460033.625
5363, 478995.34375, 1462663.125
5364, 434355.28125, 1421897.125
5365, 461116.71875, 1622073.0
5366, 459478.65625, 1419772.375
5367, 533810.3125, 1454388.0
5368, 456438.25, 1459097.375
5369, 462501.84375, 1393139.5
5370, 446073.125, 1419818.75
5371, 471750.4375, 1338514.375
5372, 459591.21875, 1435474.625
5373, 436041.09375, 1368986.375
5374, 466011.5625, 1400548.875
5375, 452920.0, 1424590.375
5376, 470918.6875, 1435926.25
5377, 467415.84375, 1353434.75
5378, 460619.28125, 1402184.375
5379, 448720.375, 1386106.625
5380, 475680.90625, 1377909.5
5381, 422177.90625, 1397084.375
5382, 451463.3125, 1436678.5
5383, 451251.46875, 1373757.875
5384, 455611.1875, 1477258.875
5385, 465693.84375, 1414973.875
5386, 507248.40625, 1468438.875
5387, 453921.53125, 1362635.75
5388, 448217.4375, 1469621.125
5389, 450942.46875, 1341517.75
5390, 500028.15625, 1301838.5
5391, 474076.34375, 1380772.625
5392, 457929.25, 1400738.0
5393, 490932.59375, 1370823.0
5394, 608100.0625, 1534453.25
5395, 400946.6875, 1436207.625
5396, 459262.75, 1456234.5
5397, 437192.40625, 1380983.25
5398, 452100.5625, 1343377.625
5399, 448307.46875, 1407395.5
5400, 466888.5625, 1452560.0
5401, 445545.40625, 1488882.375
5402, 465165.25, 1456572.375
5403, 492269.5625, 1410813.75
5404, 462347.5, 1346705.125
5405, 485885.5625, 1400974.875
5406, 501387.8125, 1461194.375
5407, 463508.0, 1394201.875
5408, 454614.03125, 1500146.25
5409, 427074.09375, 1357980.0
5410, 444037.03125, 1381071.125
5411, 405657.8125, 1430730.0
5412, 477383.71875, 1455146.75
5413, 467985.1875, 1343776.0
5414, 456085.5, 1366148.375
5415, 437294.46875, 1463559.5
5416, 480913.1875, 1315303.625
5417, 437267.59375, 1426484.0
5418, 474007.40625, 1343884.625
5419, 506472.28125, 1386860.25
5420, 478748.59375, 1475516.125
5421, 482393.40625, 1421587.875
5422, 477061.03125, 1420032.5
5423, 455476.625, 1452898.0
5424, 479916.28125, 1327372.75
5425, 444173.1875, 1389010.0
5426, 466928.6875, 1485832.5
5427, 431888.34375, 1399332.75
5428, 482542.8125, 1459998.5
5429, 497562.375, 1372413.875
5430, 514444.0625, 1371002.625
5431, 442063.96875, 1353869.25
5432, 447168.65625, 1447982.875
5433, 506070.5, 1428962.75
5434, 482287.28125, 1493933.25
5435, 449993.28125, 1417155.0
5436, 430056.8125, 1460888.125
5437, 476315.03125, 1344537.0
5438, 461324.25, 1367825.75
5439, 486165.46875, 1447001.625
5440, 493282.46875, 1405637.0
5441, 510253.59375, 1413461.375
5442, 491237.1875, 1472026.25
5443, 452675.34375, 1440584.625
5444, 452471.5, 1415374.75
5445, 443823.25, 1410995.25
5446, 457645.90625, 1419760.875
5447, 478629.5625, 1457155.0
5448, 529921.0, 1389742.625
5449, 460189.25, 1334825.75
5450, 513762.21875, 1392916.125
5451, 420272.5625, 1443704.25
5452, 510474.96875, 1518831.5
5453, 468851.96875, 1463754.125
5454, 527926.125, 1307355.75
5455, 508819.1875, 1392560.75
5456, 449577.03125, 1395064.875
5457, 489237.96875, 1340707.0
5458, 423495.40625, 1397707.5
5459, 510799.96875, 1379320.875
5460, 485307.75, 1315545.5
5461, 606120.4375, 1394415.625
5462, 466278.09375, 1449958.0
5463, 456212.0, 1396686.0
5464, 468280.5, 1321965.125
5465, 463646.21875, 1421592.5
5466, 454085.5625, 1359787.0
5467, 493869.46875, 1331143.25
5468, 443182.9375, 1421220.375
5469, 424888.53125, 1551326.75
5470, 463362.21875, 1469801.125
5471, 500159.0, 1359850.375
5472, 465202.1875, 1400693.75
5473, 447510.90625, 1378626.25
5474, 481575.21875, 1356564.75
5475, 492776.84375, 1418515.125
5476, 510231.90625, 1479639.0
5477, 457055.71875, 1362949.0
5478, 471021.71875, 1408501.0
5479, 452347.28125, 1343430.375
5480, 443523.625, 1437612.125
5481, 478799.78125, 1421096.0
5482, 442312.59375, 1425702.25
5483, 458459.59375, 1429427.5
5484, 472631.625, 1426435.375
5485, 509423.3125, 1300381.75
5486, 518115.40625, 1557587.25
5487, 453805.03125, 1421495.875
5488, 464145.5, 1351388.875
5489, 504767.0625, 1367577.125
5490, 486825.53125, 1381040.0
5491, 461818.34375, 1364158.25
5492, 451804.59375, 1341499.5
5493, 453035.65625, 1425619.375
5494, 459260.96875, 1478229.375
5495, 468161.21875, 1346831.25
5496, 426199.125, 1397643.125
5497, 425882.15625, 1478411.0
5498, 455058.40625, 1508545.875
5499, 492262.90625, 1312752.875
5500, 466836.875, 1410366.875
5501, 483607.3125, 1494469.125
5502, 432886.21875, 1338569.125
5503, 511747.375, 1419072.375
5504, 563164.0, 1504515.0
5505, 430253.625, 1517124.5
5506, 449761.5625, 1403118.0
5507, 447755.875, 1359036.625
5508, 484267.46875, 1410970.125
5509, 440794.09375, 1414230.5
5510, 467818.53125, 1325356.125
5511, 506210.375, 1537972.5
5512, 449112.625, 1411714.75
5513, 458179.9375, 1361367.125
5514, 486045.5625, 1468540.875
5515, 475790.9375, 1423724.125
5516, 443922.65625, 1444119.25
5517, 452661.125, 1355585.625
5518, 491882.75, 1505875.25
5519, 462907.8125, 1274139.625
5520, 459183.125, 1338034.0
5521, 446612.1875, 1463435.0
5522, 436235.90625, 1517910.125
5523, 470555.75, 1343408.375
5524, 464230.3125, 1472335.375
5525, 481369.75, 1470940.25
5526, 485868.5625, 1417297.75
5527, 505950.0625, 1423161.875
5528, 450358.40625, 1405339.25
5529, 443980.15625, 1364080.375
5530, 454961.46875, 1399200.0
5531, 458430.125, 1391517.75
5532, 454390.90625, 1369043.0
5533, 497702.8125, 1407322.75
5534, 518012.40625, 1359983.5
5535, 438853.90625, 1414655.875
5536, 426914.09375, 1437385.125
5537, 460643.0, 1385442.375
5538, 469380.5625, 1342453.0
5539, 504372.40625, 1339243.5
5540, 482497.96875, 1396821.625
5541, 465745.5, 1375632.0
5542, 458873.5, 1391732.0
5543, 487332.625, 1448733.0
5544, 461436.5, 1346065.125
5545, 508276.15625, 1344905.625
5546, 474704.78125, 1299527.75
5547, 504886.96875, 1356223.375
5548, 455014.34375, 1358442.0
5549, 470345.9375, 1380102.875
5550, 448838.75, 1450114.25
5551, 432106.90625, 1471143.375
5552, 449218.28125, 1429400.625
5553, 477060.46875, 1331082.125
5554, 479064.125, 1455268.125
5555, 469882.5, 1377952.625
5556, 477943.875, 1372026.5
5557, 441341.46875, 1469313.5
5558, 416593.0625, 1383034.375
5559, 481686.71875, 1355680.25
5560, 683455.75, 1358094.75
5561, 429013.625, 1367681.75
5562, 438731.25, 1434257.0
5563, 478777.25, 1418239.125
5564, 438998.1875, 1335186.375
5565, 481689.53125, 1304195.625
5566, 466381.65625, 1401718.75
5567, 431806.46875, 1455505.75
5568, 483163.625, 1418695.375
5569, 477737.375, 1366300.75
5570, 490885.125, 1435353.625
5571, 476031.71875, 1352621.875
5572, 444158.71875, 1350445.0
5573, 507284.21875, 1410825.0
5574, 460937.625, 1361876.875
5575, 434185.5, 1419727.75
5576, 542315.5625, 1314827.25
5577, 459233.4375, 1496904.375
5578, 448113.8125, 1413639.875
5579, 418912.59375, 1472494.75
5580, 472711.09375, 1392615.125
5581, 433020.34375, 1430597.875
5582, 481938.375, 1354739.0
5583, 477858.21875, 1428697.25
5584, 456255.25, 1354404.125
5585, 431911.6875, 1415655.375
5586, 422515.28125, 1410189.625
5587, 446246.21875, 1336509.125
5588, 473583.6875, 1383033.0
5589, 537411.1875, 1396274.375
5590, 437555.0, 1337488.5
5591, 488374.125, 1450283.375
5592, 447681.21875, 1451631.125
5593, 482345.5, 1401788.375
5594, 473775.71875, 1422503.375
5595, 463518.0, 1415499.125
5596, 432385.71875, 1469233.375
5597, 464885.78125, 1385693.125
5598, 459497.25, 1424425.375
5599, 442998.71875, 1425526.0
5600, 445613.625, 1366502.0
5601, 454124.03125, 1522646.0
5602, 493371.78125, 1274865.25
5603, 425553.5625, 1346023.375
5604, 444636.0625, 1452023.0
5605, 472854.1875, 1543690.625
5606, 452554.0625, 1381350.625
5607, 467905.125, 1533272.125
5608, 442510.875, 1381216.25
5609, 500225.28125, 1369688.75
5610, 437669.78125, 1343233.125
5611, 554612.25, 1356405.875
5612, 436935.3125, 1395060.375
5613, 452443.5, 1446841.25
5614, 474362.09375, 1370043.5
5615, 474936.125, 1394543.625
5616, 480189.8125, 1372750.25
5617, 457990.71875, 1361988.875
5618, 412254.28125, 1442566.875
5619, 456550.46875, 1420909.75
5620, 509061.1875, 1426562.25
5621, 570176.25, 1365493.25
5622, 482486.96875, 1505310.875
5623, 467118.6875, 1337832.125
5624, 441830.5, 1324731.125
5625, 466056.84375, 1499100.25
5626, 432644.375, 1423215.25
5627, 564457.9375, 1570734.125
5628, 469095.1875, 1362391.625
5629, 532264.9375, 1349117.375
5630, 466241.15625, 1437015.875
5631, 428419.625, 1433497.625
5632, 444287.6875, 1382411.25
5633, 430255.15625, 1385281.625
5634, 493211.5625, 1421375.375
5635, 492257.71875, 1541444.75
5636, 468574.15625, 1428829.25
5637, 484809.8125, 1371960.5
5638, 465779.65625, 1426082.625
5639, 490568.71875, 1401276.25
5640, 516080.65625, 1356939.375
5641, 421243.5625, 1478303.875
5642, 457549.96875, 1483810.375
5643, 500853.84375, 1391086.625
5644, 464899.40625, 1420943.75
5645, 502113.15625, 1371101.375
5646, 520596.65625, 1369578.0
5647, 450610.4375, 1451334.375
5648, 472948.75, 1393117.75
5649, 469191.09375, 1469839.5
5650, 529684.9375, 1330938.125
5651, 500545.875, 1404498.625
5652, 461789.125, 1380306.625
5653, 478698.03125, 1441623.0
5654, 423416.0, 1406302.625
5655, 490836.46875, 1493529.0
5656, 474969.125, 1390287.625
5657, 477899.84375, 1358296.5
5658, 438374.15625, 1446724.5
5659, 441194.46875, 1341813.875
5660, 470588.5, 1374945.875
5661, 450879.1875, 1371907.25
5662, 461723.71875, 1376450.75
5663, 448060.5, 1359910.875
5664, 431114.21875, 1432505.75
5665, 419603.84375, 1452394.625
5666, 422165.09375, 1439296.875
5667, 465386.625, 1455417.75
5668, 469812.0, 1360244.25
5669, 486578.28125, 1413228.375
5670, 445812.375, 1449002.625
5671, 411773.4375, 1460553.125
5672, 450052.875, 1414443.625
5673, 501369.21875, 1383067.75
5674, 457393.53125, 1352171.75
5675, 447115.71875, 1428059.25
5676, 426319.8125, 1384529.625
5677, 455700.5, 1446178.875
5678, 450223.4375, 1423255.875
5679, 478488.4375, 1414357.875
5680, 502449.125, 1435470.875
5681, 441755.03125, 1462724.0
5682, 450725.96875, 1353436.875
5683, 452017.15625, 1525422.625
5684, 460732.59375, 1416692.5
5685, 471663.34375, 1409609.75
5686, 503431.59375, 1324849.5
5687, 425761.3125, 1387135.0
5688, 485972.8125, 1371462.625
5689, 452660.125, 1387721.125
5690, 439060.3125, 1410707.5
5691, 488232.84375, 1358081.875
5692, 425884.1875, 1376560.25
5693, 455342.0625, 1349345.125
5694, 461982.5625, 1349383.0
5695, 443642.625, 1385265.375
5696, 472719.15625, 1394012.875
5697, 482078.0625, 1360551.125
5698, 439396.125, 1355952.0
5699, 506058.4375, 1479707.375
5700, 457849.125, 1445164.375
5701, 464471.9375, 1391190.25
5702, 459124.34375, 1301683.875
5703, 441994.28125, 1347602.625
5704, 455877.9375, 1379321.5
5705, 439598.34375, 1421443.75
5706, 458752.28125, 1503786.125
5707, 438013.59375, 1447413.5
5708, 480617.90625, 1382400.375
5709, 469542.65625, 1383893.0
5710, 457032.6875, 1399632.5
5711, 478355.53125, 1435254.125
5712, 444766.40625, 1459665.875
5713, 484437.28125, 1397187.5
5714, 514194.09375, 1365877.375
5715, 449035.21875, 1442140.375
5716, 416887.15625, 1473449.5
5717, 423830.90625, 1380305.625
5718, 444592.65625, 1379104.375
5719, 463395.40625, 1445857.125
5720, 425090.5625, 1404550.5
5721, 451171.65625, 1377651.25
5722, 440162.46875, 1362189.25
5723, 451035.125, 1307411.625
5724, 447675.625, 1376731.875
5725, 441587.75, 1356868.125
5726, 451934.65625, 1367305.375
5727, 450091.71875, 1354462.875
5728, 481139.09375, 1373129.125
5729, 446903.75, 1361008.25
5730, 490603.5625, 1362250.875
5731, 462132.15625, 1327391.875
5732, 475353.375, 1465562.875
5733, 467598.84375, 1314669.125
5734, 446920.40625, 1374009.875
