10000, 1
Egon Schiele, Eith wiith Striped Dress, Sitting (1915).jpg
5213, 124129.453125, 357021.65625
5214, 134709.25, 342159.375
5215, 112994.3359375, 344955.59375
5216, 118319.4765625, 288892.46875
5217, 125052.7265625, 332625.71875
5218, 141880.4375, 429615.6875
5219, 117773.5859375, 329811.75
5220, 136076.703125, 335058.4375
5221, 131149.59375, 351155.40625
5222, 126915.4921875, 363778.90625
5223, 111795.421875, 317758.125
5224, 127188.578125, 309102.1875
5225, 126577.0234375, 488776.125
5226, 163628.46875, 386232.34375
5227, 139759.84375, 357322.15625
5228, 111840.484375, 324112.8125
5229, 130421.8515625, 338065.625
5230, 133458.65625, 333350.75
5231, 123254.96875, 297425.21875
5232, 122213.8515625, 407558.53125
5233, 114273.3125, 325806.5
5234, 111146.3515625, 357327.9375
5235, 111726.8203125, 298525.8125
5236, 129931.2734375, 317509.8125
5237, 130232.203125, 365669.6875
5238, 133239.703125, 319578.03125
5239, 135282.75, 339155.78125
5240, 125349.7734375, 334449.28125
5241, 135645.640625, 355500.0
5242, 132093.4375, 414574.375
5243, 120397.1328125, 313031.125
5244, 126256.828125, 300412.03125
5245, 135273.59375, 400087.03125
5246, 117515.3046875, 320660.4375
5247, 129290.546875, 308641.09375
5248, 131894.734375, 429159.3125
5249, 116051.5234375, 361386.6875
5250, 124242.4453125, 329044.25
5251, 119096.65625, 304807.40625
5252, 114832.7734375, 311002.96875
5253, 123735.484375, 303324.5625
5254, 115339.390625, 315764.34375
5255, 133144.21875, 348396.65625
5256, 111077.2890625, 334861.53125
5257, 120990.9609375, 349760.6875
5258, 127765.453125, 342326.125
5259, 125440.59375, 287466.15625
5260, 127755.109375, 382724.21875
5261, 148760.390625, 380891.125
5262, 128976.9296875, 310853.46875
5263, 137345.90625, 402259.625
5264, 150133.640625, 352177.71875
5265, 119227.0546875, 419367.5
5266, 122264.6796875, 391515.90625
5267, 137925.578125, 434751.90625
5268, 129386.171875, 333269.875
5269, 120145.9765625, 393747.5625
5270, 136907.921875, 399813.75
5271, 123069.0703125, 314919.0
5272, 119938.6171875, 325793.03125
5273, 114380.7421875, 365014.28125
5274, 141893.53125, 398500.40625
5275, 140495.65625, 360622.84375
5276, 132811.21875, 335097.875
5277, 143672.484375, 499725.34375
5278, 128634.71875, 392391.0625
5279, 130072.7421875, 385924.90625
5280, 122586.734375, 308306.375
5281, 143600.265625, 345924.0
5282, 140681.609375, 323509.875
5283, 109534.140625, 319232.78125
5284, 123683.0703125, 349984.65625
5285, 132259.65625, 308355.9375
5286, 108908.4765625, 317841.40625
5287, 121482.140625, 339280.28125
5288, 124821.4375, 370896.90625
5289, 114925.40625, 357633.46875
5290, 125955.4296875, 385269.84375
5291, 125029.9609375, 329197.25
5292, 114380.375, 340885.1875
5293, 128491.5625, 334433.4375
5294, 138312.65625, 457480.75
5295, 134619.90625, 362932.71875
5296, 123594.7109375, 362271.4375
5297, 148257.453125, 298123.375
5298, 149975.109375, 377503.21875
5299, 128350.671875, 390922.75
5300, 119582.390625, 357150.28125
5301, 116179.40625, 279307.125
5302, 113795.1953125, 429254.34375
5303, 123955.9140625, 345857.96875
5304, 130275.609375, 363856.5625
5305, 116752.1328125, 335128.25
5306, 156110.953125, 353866.4375
5307, 158672.75, 394451.6875
5308, 133239.125, 372205.0625
5309, 147959.78125, 450867.9375
5310, 125055.1953125, 330388.8125
5311, 135658.765625, 346971.8125
5312, 123695.8359375, 337072.75
5313, 121211.25, 356061.6875
5314, 129575.65625, 308951.28125
5315, 134928.0, 333740.25
5316, 131165.359375, 422574.90625
5317, 117777.71875, 375272.40625
5318, 129329.390625, 382173.53125
5319, 117278.1328125, 335279.09375
5320, 122028.2421875, 302029.03125
5321, 123533.4609375, 344797.78125
5322, 125878.1953125, 357261.65625
5323, 114938.859375, 316313.03125
5324, 127429.03125, 327677.59375
5325, 124736.078125, 412364.59375
5326, 142665.34375, 320357.03125
5327, 139623.71875, 336882.71875
5328, 119083.1328125, 364782.5625
5329, 142622.84375, 346555.8125
5330, 126076.7734375, 363803.1875
5331, 134875.984375, 335397.15625
5332, 128970.90625, 392224.75
5333, 126021.09375, 348996.875
5334, 108132.5546875, 314945.5
5335, 137626.90625, 318146.1875
5336, 128339.734375, 325678.9375
5337, 138911.53125, 339305.125
5338, 118570.5859375, 381304.375
5339, 154998.8125, 362431.875
5340, 122488.046875, 380528.8125
5341, 134171.734375, 330726.21875
5342, 121067.6484375, 297643.8125
5343, 118256.765625, 402041.53125
5344, 158004.234375, 410580.125
5345, 116881.1484375, 335062.375
5346, 120865.2421875, 300430.6875
5347, 129910.96875, 410693.25
5348, 127274.421875, 355674.84375
5349, 121335.3671875, 335031.6875
5350, 119729.328125, 348772.6875
5351, 119493.21875, 359975.53125
5352, 128392.296875, 355532.46875
5353, 121261.40625, 382109.25
5354, 119275.5390625, 326289.90625
5355, 136167.890625, 403213.03125
5356, 121995.6796875, 342177.0
5357, 124066.9609375, 338936.34375
5358, 132405.03125, 379824.4375
5359, 145758.75, 350013.3125
5360, 111328.84375, 319355.0625
5361, 119002.421875, 297916.78125
5362, 127965.90625, 315626.875
5363, 116790.75, 362355.78125
5364, 153117.328125, 500002.96875
5365, 131853.71875, 352374.71875
5366, 113708.5546875, 313708.5625
5367, 111810.015625, 316771.875
5368, 124574.484375, 338213.375
5369, 135985.03125, 308457.28125
5370, 130427.8125, 324382.34375
5371, 112723.5, 320947.9375
5372, 101037.296875, 284133.40625
5373, 150025.4375, 338468.5625
5374, 123058.984375, 428470.9375
5375, 151055.453125, 435884.5625
5376, 127792.4375, 394154.375
5377, 117471.46875, 315623.375
5378, 156316.203125, 368660.03125
5379, 138083.3125, 300855.40625
5380, 119581.5, 336306.1875
5381, 122897.6875, 314775.0
5382, 110903.484375, 350156.21875
5383, 120439.5390625, 386656.875
5384, 114087.9375, 382733.9375
5385, 209390.203125, 411158.5625
5386, 109207.0234375, 308849.59375
5387, 146709.890625, 487107.28125
5388, 126362.875, 342991.6875
5389, 109416.4765625, 315876.875
5390, 122364.6796875, 372606.75
5391, 165996.59375, 439252.125
5392, 117209.7578125, 360203.46875
5393, 134711.6875, 375705.71875
5394, 122082.8828125, 382300.75
5395, 110483.3984375, 330166.90625
5396, 119017.4296875, 386180.84375
5397, 148700.703125, 355791.875
5398, 125617.1640625, 294522.6875
5399, 137256.671875, 364449.84375
5400, 145310.796875, 325859.53125
5401, 140751.203125, 342577.5
5402, 149273.28125, 384318.65625
5403, 133717.40625, 363200.25
5404, 119988.8359375, 322899.875
5405, 102431.2890625, 329390.46875
5406, 124165.7734375, 314914.75
5407, 130559.4375, 323308.03125
5408, 137302.8125, 357127.90625
5409, 128561.9609375, 419808.28125
5410, 130633.40625, 364283.8125
5411, 122321.6953125, 316841.46875
5412, 127462.984375, 333009.0
5413, 124944.765625, 354189.71875
5414, 129287.84375, 339009.75
5415, 138640.875, 386657.46875
5416, 129104.6640625, 335053.78125
5417, 132423.5625, 316897.0
5418, 134705.765625, 391443.0
5419, 115897.3828125, 357767.96875
5420, 108124.0390625, 337428.84375
5421, 105398.640625, 384937.78125
5422, 130274.1171875, 346881.96875
5423, 124646.2890625, 336414.28125
5424, 126803.59375, 321855.9375
5425, 147972.15625, 361506.03125
5426, 120464.7265625, 333817.5625
5427, 112981.2890625, 357643.15625
5428, 135378.703125, 351907.9375
5429, 150146.265625, 428132.34375
5430, 117284.6171875, 347475.5
5431, 140910.140625, 390399.78125
5432, 118633.3125, 311322.25
5433, 121572.484375, 328972.625
5434, 147480.40625, 357248.9375
5435, 132137.640625, 357808.03125
5436, 144013.890625, 397823.25
5437, 118654.328125, 325590.1875
5438, 132324.453125, 348562.0625
5439, 130670.890625, 381001.75
5440, 102613.4375, 370723.875
5441, 113500.0, 372174.15625
5442, 134016.421875, 355632.90625
5443, 108927.203125, 333650.40625
5444, 158872.21875, 348342.125
5445, 123475.2109375, 339688.53125
5446, 133926.625, 345706.6875
5447, 138834.296875, 310789.3125
5448, 117576.5625, 365624.375
5449, 121745.09375, 344625.5625
5450, 121417.390625, 334721.5
5451, 121382.375, 291492.8125
5452, 129773.84375, 336095.3125
5453, 106048.78125, 313202.96875
5454, 132248.296875, 320150.84375
5455, 120929.5234375, 349058.0625
5456, 134026.59375, 343640.0
5457, 109180.375, 299868.71875
5458, 122095.9765625, 357226.84375
5459, 126455.5, 306473.125
5460, 119559.5625, 449291.71875
5461, 135468.8125, 338973.03125
5462, 118224.421875, 361199.5
5463, 133068.671875, 327490.03125
5464, 119836.796875, 387379.875
5465, 141709.046875, 355597.03125
5466, 147510.984375, 340115.28125
5467, 136724.4375, 308837.1875
5468, 115093.046875, 303188.21875
5469, 111420.4140625, 365963.53125
5470, 115345.6484375, 368515.1875
5471, 119791.2734375, 356713.53125
5472, 123144.6796875, 416764.65625
5473, 113193.8203125, 318549.3125
5474, 130461.328125, 326738.90625
5475, 125564.859375, 294523.75
5476, 142438.765625, 335206.0625
5477, 107652.640625, 303026.875
5478, 174250.328125, 462745.8125
5479, 132846.6875, 295643.15625
5480, 123188.2734375, 334930.0
5481, 130137.40625, 325763.09375
5482, 119544.8828125, 327067.1875
5483, 121633.46875, 293375.25
5484, 118331.2734375, 376164.625
5485, 123794.1015625, 357506.3125
5486, 128224.9453125, 449691.0625
5487, 129520.375, 321117.09375
5488, 126057.59375, 328521.59375
5489, 140421.9375, 371273.21875
5490, 126600.515625, 354901.0625
5491, 116530.5, 392380.5625
5492, 109226.5390625, 289178.46875
5493, 123193.3125, 321209.96875
5494, 141037.234375, 302653.46875
5495, 134627.578125, 362197.5625
5496, 119619.1640625, 320094.4375
5497, 119745.7421875, 359040.53125
5498, 140526.1875, 362788.375
5499, 116827.5859375, 361148.75
5500, 111216.140625, 322193.46875
5501, 134201.171875, 313850.65625
5502, 133922.328125, 324224.71875
5503, 124526.796875, 341894.78125
5504, 137725.890625, 335959.21875
5505, 121264.8203125, 338295.40625
5506, 107390.796875, 353531.75
5507, 126534.8203125, 393771.65625
5508, 123173.0, 423801.84375
5509, 146733.453125, 323152.9375
5510, 111253.7734375, 339380.46875
5511, 128791.5703125, 326998.9375
5512, 126175.6171875, 315779.9375
5513, 129142.625, 335496.59375
5514, 141019.671875, 314124.1875
5515, 144448.984375, 366274.46875
5516, 141962.765625, 475579.6875
5517, 135659.578125, 387792.3125
5518, 127320.265625, 444809.53125
5519, 125417.21875, 378126.78125
5520, 177653.015625, 405805.125
5521, 132817.203125, 346322.71875
5522, 129616.953125, 344533.90625
5523, 157714.125, 400804.375
5524, 104067.796875, 315896.09375
5525, 123221.8359375, 332081.21875
5526, 132452.0625, 346729.125
5527, 138229.484375, 528806.8125
5528, 124479.1171875, 317713.21875
5529, 132051.875, 433691.125
5530, 120347.03125, 497796.59375
5531, 132548.015625, 603231.3125
5532, 126910.4140625, 355353.40625
5533, 129704.1328125, 331147.03125
5534, 140381.578125, 357579.9375
5535, 123850.40625, 326675.21875
5536, 143386.53125, 359032.59375
5537, 149371.546875, 369391.3125
5538, 144612.40625, 320444.90625
5539, 130580.1015625, 331400.96875
5540, 142957.640625, 360210.71875
5541, 98377.828125, 328233.71875
5542, 117148.0390625, 356306.21875
5543, 129354.4375, 400240.71875
5544, 120752.3203125, 395691.59375
5545, 124857.4453125, 298968.40625
5546, 137503.953125, 401731.5
5547, 130351.9453125, 333253.09375
5548, 133902.0625, 325280.4375
5549, 123046.8046875, 342517.46875
5550, 114518.125, 311640.5
5551, 128856.484375, 316415.21875
5552, 133799.546875, 373509.75
5553, 120969.6796875, 329171.71875
5554, 123637.140625, 322044.3125
5555, 108896.96875, 309162.34375
5556, 115416.4609375, 353567.28125
5557, 167727.109375, 404603.46875
5558, 122410.0546875, 322776.0
5559, 131795.0625, 341100.375
5560, 116760.1015625, 312320.0
5561, 119664.109375, 356656.28125
5562, 120123.921875, 327173.15625
5563, 116056.625, 316682.15625
5564, 135390.515625, 341770.4375
5565, 126199.0, 358554.75
5566, 133176.375, 315100.375
5567, 145435.09375, 453970.0625
5568, 125851.5078125, 280235.375
5569, 123595.171875, 411704.8125
5570, 114221.1171875, 363755.75
5571, 122654.6171875, 342351.375
5572, 129707.6328125, 373281.625
5573, 140037.796875, 414947.03125
5574, 138416.75, 330030.1875
5575, 137624.75, 313906.78125
5576, 124312.28125, 351887.5
5577, 126440.1171875, 335112.09375
5578, 111016.6875, 342091.6875
5579, 117087.1328125, 322330.1875
5580, 110448.40625, 344307.0
5581, 148599.75, 420251.90625
5582, 123212.25, 382770.875
5583, 160317.03125, 341297.71875
5584, 130010.8125, 394893.15625
5585, 129700.21875, 301759.25
5586, 116091.03125, 355901.65625
5587, 128214.703125, 345375.71875
5588, 119583.859375, 352674.40625
5589, 145876.203125, 321484.6875
5590, 125272.921875, 328530.34375
5591, 121364.59375, 300543.84375
5592, 122057.9140625, 301000.78125
5593, 124701.40625, 287042.03125
5594, 133743.3125, 340558.15625
5595, 130516.28125, 252229.875
5596, 129569.8203125, 318674.1875
5597, 127233.3515625, 381127.34375
5598, 122379.421875, 375373.46875
5599, 113968.4609375, 340737.625
5600, 112624.3515625, 349942.34375
5601, 110862.2734375, 395625.28125
5602, 121140.609375, 373460.375
5603, 117810.0859375, 362841.09375
5604, 137233.6875, 329281.40625
5605, 144057.78125, 339250.5625
5606, 132040.03125, 310933.03125
5607, 119511.40625, 287543.5
5608, 101864.8828125, 345179.65625
5609, 121476.953125, 374790.65625
5610, 125634.8984375, 323849.8125
5611, 139044.953125, 342306.28125
5612, 131522.75, 316434.84375
5613, 109464.0, 353934.875
5614, 140307.953125, 359869.0625
5615, 125321.2421875, 398832.40625
5616, 134230.1875, 393041.90625
5617, 124658.65625, 302128.90625
5618, 120860.7578125, 330590.90625
5619, 123322.2890625, 371093.625
5620, 134672.1875, 308417.9375
5621, 123388.0546875, 314277.40625
5622, 118125.5625, 369980.65625
5623, 129843.53125, 350936.21875
5624, 123798.4296875, 382411.53125
5625, 116160.2890625, 323930.78125
5626, 133171.25, 307637.5
5627, 138016.34375, 332452.0625
5628, 124826.53125, 343360.09375
5629, 129259.5, 316371.8125
5630, 218097.0625, 350129.4375
5631, 124653.1953125, 339150.21875
5632, 114350.6171875, 295250.78125
5633, 127295.8828125, 336671.53125
5634, 134544.578125, 327495.96875
5635, 115679.4609375, 309362.375
5636, 118644.1640625, 350997.125
5637, 122563.890625, 337989.75
5638, 113443.3828125, 392597.28125
5639, 124136.3203125, 329362.1875
5640, 124251.5546875, 346255.53125
5641, 133339.28125, 346920.96875
5642, 129422.3203125, 375958.90625
5643, 138983.0, 395659.875
5644, 122409.703125, 374766.125
5645, 118973.609375, 328421.25
5646, 111124.046875, 349107.0625
5647, 125527.46875, 401677.8125
5648, 165830.390625, 345444.1875
5649, 130670.34375, 313614.1875
5650, 122876.765625, 338346.59375
5651, 123693.3359375, 443990.21875
5652, 110283.1875, 410668.09375
5653, 111582.0703125, 315986.84375
5654, 122560.96875, 322486.90625
5655, 147009.328125, 418122.78125
5656, 131068.84375, 305879.9375
5657, 109929.8046875, 301204.90625
5658, 124192.671875, 329316.4375
5659, 105684.578125, 290392.03125
5660, 118770.328125, 374665.8125
5661, 117949.15625, 311823.21875
5662, 121465.8515625, 294635.40625
5663, 138818.515625, 354696.3125
5664, 129448.875, 352383.3125
5665, 126899.5390625, 319849.78125
5666, 108354.21875, 338331.78125
5667, 126836.421875, 364977.15625
5668, 110470.5703125, 283979.8125
5669, 153440.4375, 318791.875
5670, 129523.2421875, 334554.34375
5671, 117667.2265625, 409982.09375
5672, 107617.96875, 314705.40625
5673, 132986.109375, 357985.53125
5674, 126530.875, 337266.25
5675, 147585.484375, 392970.4375
5676, 140659.375, 332705.9375
5677, 114903.5625, 385308.5625
5678, 122243.8828125, 360493.3125
5679, 161512.546875, 333472.875
5680, 130606.9765625, 310202.875
5681, 135730.046875, 422410.59375
5682, 131105.421875, 378127.09375
5683, 110987.859375, 303240.8125
5684, 133147.453125, 470277.5
5685, 131329.78125, 356003.125
5686, 129462.4140625, 322021.28125
5687, 111192.5234375, 309613.5
5688, 112202.1328125, 338468.84375
5689, 133320.265625, 355266.5625
5690, 127758.703125, 301307.6875
5691, 112571.5234375, 286414.59375
5692, 138674.3125, 334165.3125
5693, 121727.4765625, 316957.125
5694, 117889.5, 326406.25
5695, 127388.703125, 348225.09375
5696, 129671.1171875, 445223.90625
5697, 128376.78125, 316287.71875
5698, 128708.78125, 334930.25
5699, 123708.734375, 424903.5
5700, 130734.9609375, 378791.1875
5701, 142113.921875, 406523.40625
5702, 131409.25, 349698.21875
5703, 180974.109375, 619588.25
5704, 102129.1328125, 334428.5625
5705, 146518.15625, 432632.21875
5706, 98458.3671875, 295204.53125
5707, 144330.46875, 362986.84375
5708, 122952.3515625, 325732.84375
5709, 119988.3359375, 368731.0625
5710, 134069.65625, 337032.96875
5711, 115612.7578125, 311967.8125
5712, 117049.0703125, 345411.09375
5713, 112127.8828125, 313680.0625
5714, 126351.890625, 362619.9375
5715, 120627.3046875, 284802.875
5716, 147017.484375, 363501.3125
5717, 125020.796875, 352480.9375
5718, 120238.3046875, 425526.15625
5719, 107586.390625, 355782.78125
5720, 122274.78125, 335813.8125
5721, 123402.8046875, 340893.75
5722, 108553.0234375, 313259.875
5723, 116974.5625, 336514.03125
5724, 124571.453125, 380335.46875
5725, 130913.921875, 304451.9375
5726, 132764.0, 355971.46875
5727, 148693.375, 421824.9375
5728, 113360.15625, 356201.21875
5729, 121911.046875, 387598.34375
5730, 123462.2109375, 416567.125
5731, 120516.8515625, 306216.0
5732, 120532.34375, 334832.5625
5733, 136562.75, 312498.8125
5734, 161587.484375, 414874.65625
5735, 133501.359375, 331658.53125
5736, 124108.3828125, 358595.3125
5737, 105457.8515625, 324928.25
5738, 157887.984375, 372978.8125
5739, 145702.5625, 335210.46875
5740, 137597.84375, 541122.8125
5741, 181957.28125, 476935.375
5742, 122185.4765625, 378679.4375
5743, 108845.6640625, 364097.15625
5744, 123816.71875, 339466.53125
5745, 113341.640625, 371445.1875
5746, 139288.515625, 344031.90625
5747, 158784.703125, 401159.375
5748, 120584.0078125, 395913.78125
5749, 137872.625, 493927.75
5750, 144338.625, 365692.53125
5751, 150383.9375, 454692.84375
5752, 134239.546875, 359924.0625
5753, 136097.171875, 338446.4375
5754, 122039.0859375, 324693.6875
5755, 126938.0390625, 331954.6875
5756, 116888.1015625, 338820.03125
5757, 142977.109375, 337198.96875
5758, 121185.5390625, 313504.0
5759, 124460.53125, 361353.8125
5760, 160629.984375, 386188.28125
5761, 189704.765625, 399812.65625
5762, 134814.75, 308084.625
5763, 136465.3125, 390196.84375
5764, 118891.296875, 322494.78125
5765, 123058.3046875, 317485.4375
5766, 133479.84375, 363606.21875
5767, 123159.109375, 349875.53125
5768, 137874.984375, 418362.15625
5769, 119110.34375, 321347.53125
5770, 137066.3125, 323931.59375
5771, 123640.828125, 381516.15625
5772, 132575.015625, 357974.28125
5773, 133221.671875, 498383.625
5774, 126437.0, 367549.59375
5775, 128355.375, 403984.34375
5776, 108122.46875, 299007.0
5777, 117130.8828125, 334292.875
5778, 139895.25, 404677.09375
5779, 137024.9375, 318997.1875
5780, 148063.53125, 408117.34375
5781, 156698.609375, 364831.5625
5782, 123784.421875, 300587.8125
5783, 130610.640625, 428477.09375
5784, 117013.984375, 326631.75
5785, 149169.890625, 350199.03125
5786, 157351.921875, 342401.28125
5787, 134457.015625, 410905.15625
5788, 120882.8515625, 336359.8125
5789, 131153.84375, 357865.75
5790, 117372.0546875, 386961.0
5791, 119679.109375, 372722.0
5792, 145663.984375, 390420.1875
5793, 127862.1484375, 346247.0625
5794, 123017.765625, 355882.40625
5795, 105965.734375, 309408.09375
5796, 118255.6484375, 344648.40625
5797, 124710.015625, 340251.75
5798, 125800.671875, 432995.46875
5799, 116271.0, 358334.96875
5800, 226585.25, 482344.09375
5801, 119953.703125, 363373.3125
5802, 139958.25, 379830.3125
5803, 127534.5234375, 348701.84375
5804, 120011.703125, 318397.4375
5805, 114752.7109375, 410948.71875
5806, 133607.3125, 380929.0625
5807, 123088.046875, 355052.21875
5808, 126699.296875, 367785.46875
5809, 149831.28125, 344597.1875
5810, 116603.5, 318246.0
5811, 113045.2890625, 338917.5
5812, 117648.984375, 335738.1875
5813, 174451.375, 299863.4375
5814, 151706.265625, 324431.71875
5815, 125838.0, 380055.5625
5816, 125058.859375, 311463.40625
5817, 138886.875, 350655.125
5818, 125368.96875, 347074.375
5819, 123062.4765625, 319667.59375
5820, 125224.734375, 359649.5625
5821, 103946.6171875, 372415.875
5822, 129774.7890625, 343172.09375
5823, 114173.21875, 359852.1875
5824, 149276.0, 331883.875
5825, 130431.1796875, 346184.84375
5826, 121133.34375, 347848.65625
5827, 118580.171875, 305960.8125
5828, 151296.0625, 334190.9375
5829, 125250.90625, 421327.21875
5830, 123948.1484375, 403646.8125
5831, 127337.90625, 385854.28125
5832, 116993.171875, 307174.9375
5833, 113492.0859375, 348217.4375
5834, 112652.0078125, 337266.21875
5835, 134860.3125, 401909.25
5836, 148737.640625, 409040.6875
5837, 123253.359375, 348304.3125
5838, 134026.5, 397056.53125
5839, 131189.21875, 379380.8125
5840, 127852.6328125, 298686.0625
5841, 138895.71875, 309890.46875
5842, 104095.7734375, 296601.6875
5843, 144431.75, 335028.90625
5844, 128796.390625, 334700.53125
5845, 123653.578125, 310554.375
5846, 126920.4765625, 325243.53125
5847, 135861.59375, 345320.75
5848, 184454.546875, 344926.5625
5849, 128689.171875, 363340.8125
5850, 130233.0, 364556.53125
5851, 125976.09375, 405317.59375
5852, 114147.4140625, 399825.75
5853, 107637.1796875, 344241.96875
5854, 102268.953125, 349450.53125
5855, 114953.765625, 345431.46875
5856, 129408.6015625, 327696.09375
5857, 132864.875, 317327.40625
5858, 132558.546875, 337517.90625
5859, 116206.6953125, 354752.75
5860, 122128.8046875, 333428.34375
5861, 136236.203125, 370564.875
5862, 141355.75, 337692.34375
5863, 122297.203125, 292468.75
5864, 121274.109375, 419098.8125
5865, 121746.7265625, 299241.125
5866, 124492.328125, 342428.21875
5867, 131078.296875, 367204.5625
5868, 137584.96875, 326830.90625
5869, 161559.171875, 392573.6875
5870, 151751.703125, 400828.40625
5871, 132916.90625, 358385.21875
5872, 126956.6171875, 363524.875
5873, 131856.875, 361226.21875
5874, 121174.4453125, 350005.90625
5875, 141619.15625, 449163.28125
5876, 136605.90625, 357460.3125
5877, 118981.6796875, 322565.09375
5878, 136011.84375, 349829.96875
5879, 146705.625, 328493.90625
5880, 126689.28125, 331392.625
5881, 116959.8671875, 347914.78125
5882, 137489.671875, 321434.4375
5883, 133415.84375, 301383.59375
5884, 112675.421875, 344945.90625
5885, 104136.03125, 306347.8125
5886, 115092.1015625, 351571.09375
5887, 124227.890625, 313596.96875
5888, 111024.6640625, 292350.375
5889, 129274.4609375, 339131.34375
5890, 113760.734375, 311253.875
5891, 107886.109375, 306301.84375
5892, 119437.515625, 384792.03125
5893, 118792.625, 352846.3125
5894, 120000.09375, 385215.625
5895, 139959.84375, 369262.875
5896, 127976.0, 344461.96875
5897, 118968.015625, 336708.53125
5898, 133552.828125, 379497.59375
5899, 138027.265625, 400220.6875
5900, 121974.296875, 303093.28125
5901, 115313.8515625, 345123.96875
5902, 110417.8671875, 308002.34375
5903, 110248.2265625, 311413.90625
5904, 142372.96875, 366146.40625
5905, 123105.8984375, 342913.25
5906, 115490.3828125, 313910.59375
5907, 100251.234375, 288045.40625
5908, 113497.8046875, 365964.96875
5909, 116202.421875, 343209.96875
5910, 147833.703125, 333370.875
5911, 121606.4296875, 302124.84375
5912, 115314.796875, 290429.84375
5913, 121857.1796875, 419942.4375
5914, 112450.4609375, 379524.09375
5915, 120253.3359375, 342698.40625
5916, 118095.34375, 315612.21875
5917, 140358.984375, 338509.34375
5918, 150394.0625, 515090.375
5919, 135701.046875, 362512.15625
5920, 117234.2109375, 323105.875
5921, 135550.40625, 352926.375
5922, 124901.875, 348291.1875
5923, 110410.15625, 289139.6875
5924, 122420.984375, 336701.78125
5925, 155326.015625, 321146.34375
5926, 128964.7734375, 388861.8125
5927, 115831.5078125, 311362.03125
5928, 116872.171875, 326347.90625
5929, 116560.328125, 341397.75
5930, 127955.34375, 330469.46875
5931, 123385.6796875, 358140.90625
5932, 128693.40625, 380175.125
5933, 130873.921875, 316254.4375
5934, 143814.578125, 365130.375
5935, 132200.015625, 329736.625
5936, 111341.375, 358046.8125
5937, 129305.0078125, 466951.9375
5938, 131472.265625, 374259.125
5939, 112955.0703125, 294481.53125
5940, 119696.8515625, 315764.375
5941, 128587.7109375, 499562.25
5942, 123003.46875, 320633.125
5943, 117651.4765625, 354052.78125
5944, 120027.4375, 378545.15625
5945, 133512.03125, 399679.09375
5946, 125802.6328125, 506294.78125
5947, 136185.328125, 518511.09375
5948, 134412.03125, 330308.6875
5949, 169550.296875, 384378.625
5950, 167147.6875, 343876.65625
5951, 140267.109375, 363212.8125
5952, 173906.03125, 425075.25
5953, 121769.0, 377340.5
5954, 115391.6953125, 305716.5
5955, 117130.71875, 383209.625
5956, 146817.3125, 445468.53125
5957, 139953.046875, 364976.84375
5958, 142240.828125, 330849.21875
5959, 109318.6171875, 293904.84375
5960, 125145.9140625, 299019.78125
5961, 125595.8359375, 357947.53125
5962, 109919.4921875, 297122.28125
5963, 144662.265625, 421043.0
5964, 126945.71875, 330655.96875
5965, 168544.453125, 344621.8125
5966, 134491.40625, 400040.90625
5967, 109127.7734375, 316309.15625
5968, 136951.734375, 347187.90625
5969, 120054.2578125, 376875.96875
5970, 132237.34375, 370734.96875
5971, 113997.3046875, 294781.875
5972, 134998.734375, 316961.625
5973, 162628.578125, 294253.125
5974, 123773.9921875, 371324.4375
5975, 126710.75, 438110.34375
5976, 108783.59375, 348539.21875
5977, 129302.8125, 349011.0625
5978, 146129.078125, 389779.125
5979, 138678.453125, 434542.84375
5980, 131069.6953125, 348689.5625
5981, 117385.515625, 357597.03125
5982, 131708.1875, 307154.09375
5983, 122062.6875, 324236.5625
5984, 134189.171875, 383974.46875
5985, 122238.9375, 335223.15625
5986, 129477.390625, 361742.125
5987, 114761.5859375, 291345.90625
5988, 132645.078125, 335753.4375
5989, 122514.6171875, 315174.8125
5990, 112871.8203125, 312042.3125
5991, 118172.328125, 298705.125
5992, 125099.921875, 362204.375
5993, 121812.671875, 411674.21875
5994, 156659.734375, 350810.8125
5995, 129113.375, 361848.40625
5996, 111195.953125, 322647.15625
5997, 135731.71875, 346748.71875
5998, 142448.265625, 494889.15625
5999, 115302.4375, 313188.375
6000, 128711.015625, 345345.59375
6001, 167707.796875, 370587.59375
6002, 117296.9375, 318708.09375
6003, 124710.296875, 359284.96875
6004, 126867.1640625, 331616.78125
6005, 127041.09375, 361230.8125
6006, 129135.5859375, 359332.3125
6007, 127046.0, 353819.8125
6008, 131051.7578125, 350551.46875
6009, 122348.375, 419085.375
6010, 119518.2734375, 336484.46875
6011, 114992.765625, 333822.6875
6012, 121458.5390625, 333348.84375
6013, 100843.359375, 325834.09375
6014, 144572.453125, 290007.21875
6015, 136586.828125, 335987.8125
6016, 133418.46875, 290789.6875
6017, 132557.640625, 336571.40625
6018, 151486.78125, 370489.125
6019, 134941.96875, 395142.5
6020, 119880.7265625, 379555.90625
6021, 129486.125, 444490.71875
6022, 146624.765625, 349571.5625
6023, 147901.890625, 373254.8125
6024, 161221.046875, 408123.71875
6025, 133219.640625, 454848.96875
6026, 118231.3203125, 411457.25
6027, 117999.5546875, 305090.59375
6028, 125566.3515625, 325559.625
6029, 129249.921875, 346707.1875
6030, 127826.5625, 314945.96875
6031, 132280.34375, 452106.0
6032, 127371.546875, 341132.75
6033, 137752.859375, 303244.8125
6034, 127080.2734375, 331047.5625
